url,gold truth,pegasus summary
https://www.channelnewsasia.com/sport/novak-djokovic-breaks-steffi-grafs-record-weeks-no-1-3310021,"Novak Djokovic has broken the record for the most weeks ranked world No 1 in tennis, with 378 weeks, surpassing Steffi Graf's previous record. Djokovic, who currently holds 22 Grand Slam titles, first rose to No 1 in 2011 and spent 122 consecutive weeks in the position from 2014 to 2016. Djokovic expressed his pride in being among ""these legendary names"" and will compete in the Dubai Duty Free Tennis Championships following his achievement.","Serbia's Novak djokovic has broken the all-time record for the most weeks at the top of the men's world tennis rankings, breaking the mark set by Germany's Steffi Graf at the end of the 1990s, the International Tennis Federation announced on Monday., djokovic's sixth successive week at the top of the men's rankings, ending a three-year absence."
https://www.channelnewsasia.com/sport/chelsea-beat-brighton-3-1-set-wsl-showdown-man-united-3335486,"Champions League, Milan, Serie A","Chelsea Ladies maintained their one-point lead at the top of the Women's Super League One table with a comfortable win over brighton & hove, but Manchester City Ladies cut the gap at the top to one point with a 2-0 win over leicester city on Monday night, reports BBC Women's Super League One's John O'Dowd, who reports from chelsea."
https://www.channelnewsasia.com/sport/kyrgios-withdraws-indian-wells-and-miami-knee-issue-3310106,"Australian tennis player Nick Kyrgios has withdrawn from the Indian Wells and Miami Masters 1000 tournaments in March to continue his recovery from surgery on his left knee. The world number 19, known for his powerful serve and on-court antics, had to withdraw from the Australian Open in January after undergoing surgery on his knee, which had already forced him out of the Japan Open in October last year.","Spain's Roberto Bautista Agut has withdrawn from next month's masters 1000 tournaments in wells and he continues to recover from surgery on his left knee, organisers said on Monday., as he continues to recover from surgery on his left knee, organisers said on Monday., as he continues to recover from surgery on his left knee, organisers said on Monday., as he continues to recover from surgery on his left knee, organisers said on Monday., as he continues to recover from surgery on his left knee, organisers said on Monday., as he continues to recover from surgery on"
https://www.channelnewsasia.com/sport/french-prosecutors-open-rape-investigation-psgs-achraf-hakimi-3310161,"French prosecutors have launched an investigation into allegations of rape against Paris Saint-Germain's Achraf Hakimi. A 24-year-old woman has accused the Moroccan international of raping her at his home in a Paris suburb on February 25. The woman reported the incident at a police station on February 27 but did not file charges. The public prosecutor's office handling the case declined to comment on the investigation, but complained that ""information already made public"" in the media ""undermined the necessary investigations to find out the truth"".",#N/A
https://www.channelnewsasia.com/sport/world-cup-winner-scaloni-renews-contract-argentina-2026-3310026,"Argentina coach Lionel Scaloni has extended his contract until 2026 after leading the team to their World Cup victory in Qatar. Scaloni met with the AFA president Claudio Tapia in Paris to sign the extension. He was later named Best Coach of 2022 in FIFA's 'The Best' Awards ceremony. Scaloni started his tenure with the team as part of the coaching staff led by Jorge Sampaoli before taking over in 2018. He revamped the team and led them to victory in the Copa America in 2021, the 'Finalissima' against Italy, and the World Cup in 2022.","World champions Argentina have extended the contract of their world cup-winning coach, lionel scaloni, until 2026, the country's football association (afa) said on Monday, reports BBC Sport's Daniel Alvarenga in Buenos Aires, Argentina, on Monday., here's a look at some of the key stories from the world's most popular sport website."
https://www.channelnewsasia.com/sport/nothing-impossible-pioli-says-milan-reach-champions-league-quarters-3335741,"AC Milan coach Stefano Pioli believes his side can dream of winning the Champions League after knocking out Tottenham Hotspur to reach the quarter-finals for the first time since 2012. Milan claimed a 1-0 aggregate victory after a goalless draw on a freezing night in London. Pioli stated that his team's European experiences, including the negative ones, help them step up a level. Milan will face Chelsea, Bayern Munich, and Benfica in the last eight, with the draw set to take place on March 17th.","""we must go into the quarter-final with confidence and belief - now we must go into the quarter-final with a lot of belief and a lot of confidence.""<n>""we must go into the quarter-final with confidence and belief - now we must go into the quarter-final with a lot of belief and a lot of confidence"", said milan boss stefano pioli after his side reached the Europa League quarter-finals."
https://www.channelnewsasia.com/sport/contes-casts-doubt-spurs-future-champions-league-woes-go-3335751,"Tottenham Hotspur manager Antonio Conte's poor record in the Champions League continued as his team was eliminated from the competition by AC Milan. The 0-0 draw at home to Milan saw Tottenham go out with a whimper, and Conte's future at the club is now in question as his contract is due to expire in June. Conte has only reached the Champions League quarter-finals once in six campaigns, and he acknowledged that his team did not have the foundations to win at the moment, but added that the club needed to build ""step by step"".","Antonio conte says he has a contract with tottenham and will ""respect"" it at the end of the season, but his side's exit from the FA Cup at the hands of non-league milan is the beginning of the end of an era for the club's most successful manager in the competition's 60-year history, reports BBC Radio London's Steve Nicol."
https://www.channelnewsasia.com/sport/japan-authorities-seek-criminal-charges-against-dentsu-others-over-olympics-contracts-3310601,"Japan's Fair Trade Commission has filed criminal complaints against Dentsu and five other advertising firms, as well as seven individuals, over alleged bid-rigging for contracts related to the 2020 Tokyo Olympics. The case is part of months-long investigations into alleged corruption in the planning and sponsorship of the Games. Prosecutors have already arrested a former Tokyo Olympics official and executives at Dentsu and others over the case, in which the agencies were suspected of colluding in 2018 to rig the bids for the Games' test events.","Ten people have been indicted in Japan over alleged corruption in the bidding and sponsorship of the tokyo 2020 Olympic and Paralympic Games, prosecutors said on Monday, in one of the country's biggest ever corruption scandals, reports the BBC's Tomohiro Ohsumi, who covers Japan for the BBC's economics and finance programme, BBC HARDtalk, and is a former reporter for the Asahi newspaper."
https://www.channelnewsasia.com/sport/england-90-runs-victory-after-roots-steadying-half-century-3310496,"England is close to winning the second test against New Zealand, having lost four quick wickets, reducing the score to 80 for 5. Joe Root and Ben Stokes led the chase with a partnership that produced 88 runs for the sixth wicket, helping England reach 168 for 5 by lunchtime on Tuesday, leaving them only 90 runs from victory. Root remained unbeaten at 74 from 74 balls, while an injured Stokes was not out at 20. New Zealand was a bowler down as Matt Henry left the field with a back issue. England won the first test by 267 runs.","England are on the verge of a first test series win in New Zealand for 10 years as they chase 258 to win the second match in the three-Test series at Mount Maunganui on Saturday, but they face a tricky final day to do it on a flat pitch and with a northerly wind forecast for the rest of the match and into the evening session. new reserve's paceman matt henry was forced off the field with a back injury as England's batsmen continued to dominate in pursuit of 258 to win the second test against New Zealand in Mount Maunganui."
https://www.channelnewsasia.com/sport/late-luis-alberto-goal-lifts-lazio-top-four-after-sampdoria-win-3310361,"Lazio beat Sampdoria 1-0 in Serie A, with a late goal from Luis Alberto securing the win. The victory sees Lazio move into fourth place with 45 points from 24 matches, one point ahead of AS Roma who play bottom-club Cremonese on Tuesday. Inter Milan and AC Milan both have 47 points, while runaway leaders Napoli have 65. Sampdoria remains second-from-bottom in the table with 11 points from 24 matches.","Lazio boosted their hopes of a top-four finish in Serie A with a hard-fought win over Sampdoria on Sunday, but AC Milan and Inter Milan both won to extend their lead at the top of the table to seven points with a game in hand, reports BBC Sport's Italian football expert, Gianluigi N'Golo, from the Stadio Olimpico in Rome."
https://www.channelnewsasia.com/sport/horse-racing-us-anti-doping-program-racehorses-begin-next-month-3310341,"The US Horseracing Integrity and Safety Authority (HISA) will launch its anti-doping program for racehorses in March, according to HISA CEO Lisa Lazarus. The initiative will replace the current patchwork of doping regulations across US states with a centralized testing process. The program has been established in response to a number of doping scandals and horse deaths, with HISA’s initiative designed to create a nationwide anti-doping strategy that can track horses as they travel between states. However, the system will not operate in Louisiana and West Virginia after a court ruling against the initiative.","The sport of horse racing in the United States is set to become the first in the world to have a national anti-doping system, officials said on Wednesday, as the sport continues to grapple with doping scandals and high-profile horse deaths, reports the BBC's Geeta Pandey in New York, USA, reports Reuters' Geeta Pandey in New York, USA, reports Reuters's Geeta Pandey in New York, USA, reports Reuters's Geeta Pandey in New York, USA, reports Reuters's Geeta Pandey in New York, USA, reports Reuters's Geeta Pandey in New York"
https://www.channelnewsasia.com/sport/canada-soccer-president-resigns-says-moment-requires-change-3310301,"Canada Soccer President Nick Bontis has resigned amid an ongoing labour dispute between the national governing body and the country's men's and women's national teams. The women's national team recently escalated their protest over pay equity issues when they wore purple shirts that read ""Enough is enough"" ahead of their opening match of the recent SheBelievesCup. Both programs have the potential to sign a ""historic collective bargaining agreement.""","Canada's men's and women's national teams are embroiled in a dispute with the country's Football Association over funding and equal pay, with the men's team refusing to play in the SheBelieves Cup while the women's team refused to take part in the tournament, which was held in the United States earlier this month as part of the Women's World Cup."
https://www.channelnewsasia.com/sport/soccer-messi-named-fifa-player-2022-england-women-rewarded-euro-campaign-3310291,"Lionel Messi has won The Best FIFA Men's Player prize for 2022 following his World Cup win with Argentina, beating his Paris Saint-Germain teammate Kylian Mbappe and Karim Benzema. Messi also claimed the Golden Ball for the best player at the tournament. Meanwhile, Alexia Putellas retained the women's prize, winning over Beth Mead and Alex Morgan. Messi's win makes it the second time he has won the award inaugurated by FIFA in 2016. The award is voted for by national team coaches and captains, journalists, and fans.",#N/A
https://www.channelnewsasia.com/sport/british-teenager-brookes-becomes-youngest-world-champion-3310191,"Mia Brookes, a 16-year-old snowboarder from Britain, has become the youngest ever snowboarding world champion after winning the woman's slopestyle title in Bakuriani, Georgia. Brookes won the event after becoming the first woman to land a Cab 1440 double grab in a FIS competition, making her the first Briton to win slopestyle gold in the Freestyle Ski and Snowboarding world championships. New Zealand's Zoi Sadowski-Synnott came second and Japan's Onitsuka Miyabi finished third.","Sixteen-year-old mia brooks became the youngest snowboarder to win a world title as she took slopestyle gold at the beijing world championships in China on Sunday, writes BBC Sport's Dan Roan.' 'I've never been so happy in my life,' said brookes, who only participated in three world cup events before the world championships, was too young to compete at the beijing world championships."
https://www.channelnewsasia.com/sport/olympic-pole-vault-champion-richards-dies-97-3310066,"Bob Richards, the double Olympic pole vault champion, has died at the age of 97. Richards won gold in 1952 in Helsinki and four years later in Melbourne, becoming the only man to win the Olympic event twice. He was the first athlete to appear on the front of the American breakfast cereal Wheaties in 1958. In addition, Richards became an ordained minister in 1946 and ran for President of the United States in 1984 on the Populist Party ticket. His son confirmed he died peacefully in his sleep, surrounded by loved ones.","Two-time Olympic pole vault champion bob richards has died at the age of 97, his family has announced - and he was the first athlete to appear on the front of the american breakfast cereal wheaties. - AFP, EPA, Getty Images, AFP, EPA, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images, Getty Images,"
https://www.channelnewsasia.com/sport/six-nations-over-irelands-bealham-furlong-training-squad-3309766,"Ireland's Finlay Bealham will miss the remaining two Six Nations games after injuring his knee during the game against Italy. However, fellow prop Tadhg Furlong, who missed the first three games with a calf injury, has been included in the Irish Rugby Football Union's training squad. Johnny Sexton and Garry Ringrose, who missed the Italian game with minor injuries, are also in the squad, as are Robbie Henshaw and Jamison Gibson Park, who are recovering from longer-term injuries. Ireland face Scotland on March 12 and will host England a week later in their final game of the championship.","Ireland prop finlay bealham has been ruled out for the rest of the Six Nations after suffering a knee injury in Saturday's win over Wales.., BBC Sport., Cardiff, Wales., Saturday, 14 February, 2017., BBC Sport., Cardiff, Wales., Saturday, 14 February, 2017., BBC Sport., Cardiff, Wales., Saturday, 14 February, 2017., BBC Sport., Cardiff, Wales., Saturday, 14 February, 2017., BBC Sport., Cardiff, Wales., Saturday, 14 February, 2017., BBC Sport., Cardiff"
https://www.channelnewsasia.com/sport/psgs-galtier-rues-early-missed-chances-bayern-defeat-3335706,"Paris Saint-Germain (PSG) lost 2-0 to Bayern Munich on Wednesday and were eliminated from the Champions League in the last 16, with a 3-0 aggregate score. PSG coach Christophe Galtier's team, which includes Kylian Mbappe and Lionel Messi, failed to score over two legs. Galtier said, ""It's a big disappointment. We have to deal with it and accept it. There's a lot of disappointment in the dressing room."" PSG had early chances but failed to score, and Bayern opened the scoring when Eric-Maxim Choupo-Moting tapped in during the 61st minute.","Paris St-Germain's failure to reach the Champions League quarter-finals is an ""ashamed"" moment for the club, according to boss Didier galtier, who refused to be drawn on his future after the defeat by Bayer Leverkusen on Tuesday.., by Newsround staff and photographers., by Newsround staff and photographers., by Newsround staff and photographers., by Newsround staff and photographers., by Newsround staff and photographers., by Newsround staff and photographers., by Newsround staff and photographers., by Newsround staff and photographers.,"
https://www.channelnewsasia.com/sport/guardiola-wary-bristol-citys-unbeaten-run-ahead-fa-cup-clash-3309556,"Manchester City manager Pep Guardiola has warned that Bristol City will pose a threat in the FA Cup, despite the Championship side being considered underdogs. Bristol City are unbeaten in 12 games, a run that includes wins over Premier League sides Aston Villa and Watford. Guardiola said the team was serious, and reminded reporters that Manchester City only beat them 3-2 in the League Cup semi-final in 2018. The manager confirmed midfielder Kevin De Bruyne is still recovering from an illness, while John Stones and Aymeric Laporte could miss the match.","Manchester city will face non-league bristol city in the fifth round of the FA Cup on Tuesday, with the tie being shown live on BBC One in the UK and BBC Two in the Republic of Ireland, as well as online on the club's website and social media platforms, including Facebook, Twitter, Instagram, Snapchat, YouTube and Google+), and on the club's official app."
https://www.channelnewsasia.com/sport/brathwaite-braced-south-africa-challenge-first-test-3309491,"West Indies cricket captain Kraigg Brathwaite has urged his team to take each hour as it comes as they prepare to face South Africa in the first of two Tests at Centurion Park. The West Indies have won just one of their 15 previous Tests in South Africa and Brathwaite believes that his players must focus on taking control of every hour instead of looking at the big picture. The match is set to take place on Tuesday, and Brathwaite is preparing his players to face South Africa's vaunted pace attack on helpful wickets.","West Indies take on south africa in the first of two two-day tests in Potchefstroom, South Africa, starting on Wednesday, 18 February, with the second match starting on Saturday, 22 February, starting at 09:00 local time (00:00 GMT)... and the third match starting on Monday, 24 February, starting at 09:00 local time (00:00 GMT) and the fourth match starting on Tuesday, 25 February, starting at 09:00 local time (00:00 GMT)."
https://www.channelnewsasia.com/sport/joseph-schooling-withdraws-sea-games-2023-cambodia-swimming-3314991,"Singaporean Olympic champion Joseph Schooling has withdrawn from the Southeast Asian Games, citing he was ""not at the level"" required to compete. The swimmer, 27, said the decision was not easy, but he was not at the standard he held himself to. Schooling said he would instead focus on his National Service duties and support his teammates from home. The 2023 Southeast Asian Games will be held in Cambodia from 5 to 17 May.","Two-time Olympic gold medallistjoseph schooling has pulled out of the 2023 sea games in cambodia, citing national service as the main reason for his decision, reports the BBC's Clarissa Sebag-Montefiore, who first reported the news on Wednesday morning (Singapore time) on cna's social media accounts, along with a photo of him in the swimming pool with his national team-mates."
https://www.channelnewsasia.com/sport/hsbc-women-world-championship-singapore-sentosa-lydia-ko-nelly-korda-3314921,"The HSBC Women's World Championship is set to feature nine of the top 10 golfers including Lydia Ko and Nelly Korda. Ko, who won her season-opener in Saudi Arabia last month, is seeking her first title in Singapore. Among the five major champions competing in the no-cut event is Australian Minjee Lee, while Ko Jin-young will defend her title. The South Korean golfers have dominated the event dubbed ""Asia's major"", winning seven of 14 overall. The event will take place at Singapore's Sentosa Golf Club and spectators will be welcomed for the first time since 2019.","England's lydia ko and lee lee are among the world's top 10 golfers competing at this week's women's world championship at Kingsbarns in Fife, Scotland, where they will be joined by South Korea's In Gee Chun, China's Shanshan Feng, South Korea's In-kyung Kim, Taiwan's Shanshan Feng and American Stacy Lewis."
https://www.channelnewsasia.com/sport/novak-djokovic-atp-tennis-world-rankings-number-1-3314351,"Novak Djokovic has said that his return to the top of the world rankings felt like a big achievement after missing several tournaments including two Grand Slams last year. Djokovic also expects a see-sawing battle for the position in 2023. The Serbian was forced out of big tournaments last year, including the US Open, as he was unable to enter the country due to his refusal to take his shots. He is now into his 378th week as the world number one. However, Djokovic said younger players like Carlos Alcaraz and Stefanos Tsitsipas will eventually catch up with him.","World number one Novak djokovic says he will have a tough fight on his hands to regain the top spot in men's tennis from Rafael Nadal within the next five years, reports BBC Radio 5 live's tennis expert Greg Rusedski, who is embedded with the sport's governing body, the International Tennis Federation (ITF) for the BBC Sports Personality of the Year award."
https://www.channelnewsasia.com/sport/djokovic-labours-victory-over-machac-return-action-dubai-3313281,"Novak Djokovic won his opening match at the Dubai Tennis Championships, beating Czech qualifier Tomas Machac 6-3, 3-6, 7-6(1) in a three-set thriller. Djokovic extended his 2023 winning streak to 13 matches and reached the second round, where he will face Tallon Griekspoor of the Netherlands. Despite showing some signs of rust and physical issues, the Serbian player managed to regain control of the match and advance in the tournament. Daniil Medvedev and Felix Auger-Aliassime also advanced to the next round, while Karen Khachanov crashed to Botic van de Zandschulp.","World number one Jelena djokovic survived a scare against world number 130 Marius machac to reach the second round of the Italian Open in Rome on Wednesday but was pushed all the way by the Polish player in a gruelling three-set contest in front of a sell-out crowd at the Foro Italico on Wednesday night, reports BBC Sport's tennis correspondent Mark Hodgkinson."
https://www.channelnewsasia.com/sport/top-seed-alcaraz-pulls-out-acapulco-strained-hamstring-3313636,"Carlos Alcaraz, the Spanish world number two, has withdrawn from the ATP 500 event in Acapulco due to a grade 1 hamstring strain. Alcaraz sustained the injury during his loss to Cameron Norrie in the Rio Open final, which caused him pain during his movement and serve. The 19-year-old has suffered multiple injuries recently, including a left leg problem in the Rio Open semi-final and abdominal and hamstring injuries that kept him out of action for over three months.","British number one Cameron Norrie has pulled out of this week's atp 500 event in acapulco with a hamstring injury, while world number two carlos alcaraz has pulled out of this week's atp 500 event in acapulco with a hamstring injury, writes BBC Sport's tennis correspondent Mark Hodgkinson in acapulco, Argentina.."
https://www.channelnewsasia.com/sport/nadal-withdraws-indian-wells-and-miami-due-injury-3313111,"Rafael Nadal has announced his withdrawal from the upcoming Masters 1000 events in Indian Wells and Miami due to injury. The 22-time Grand Slam champion has not competed since his Australian Open title defense ended in a second-round loss, where he aggravated a hip problem. Nadal said he has started rehab and physiotherapy as instructed by doctors. The 36-year-old Spaniard is a three-time champion at Indian Wells and has reached the Miami final five times but has never won the title and has not competed there since 2017.","French Open champion Rafael Nadal has been forced to pull out of next week's masters 1000 event in India after suffering a hip injury at the recent bnp paribas open in his home city of spaniard on Sunday, he said on his social media accounts on Monday., reports BBC Hindi's Sudha G Tilak in Mumbai, India, from Sunday, 18 June..,"
https://www.channelnewsasia.com/sport/foden-double-eases-man-city-fa-cup-sixth-round-leicester-out-3313631,"Manchester City comfortably beat Bristol City 3-0 to reach the FA Cup sixth round with Phil Foden scoring twice. Despite a 12-match unbeaten run, Bristol pushed the Premier League champions hard, with Kalvin Phillips hitting the crossbar early on. Leicester City's hopes of repeating their 2021 triumph were dashed with a 2-1 home defeat to second-tier Blackburn Rovers. Fulham reached the sixth round for the first time in 13 years with a 2-0 win over fellow top-flight side Leeds United while Brighton and Hove Albion's hopes of a first-ever major trophy remained intact with a 1-0 win over Stoke City.","Premier League champions manchester city were given a scare by minnows bristol city before cruising into the last 16 of the FA Cup on Tuesday night but leicester city were knocked out by second-tier blackburn rovers in a night of upsets in the fifth-round tie at home to leeds united and fulham respectively, reports BBC Radio Manchester's Match of the Day programme."
https://www.channelnewsasia.com/sport/klopp-hopes-give-liverpool-season-little-push-against-wolves-3312761,"Liverpool manager Jurgen Klopp said they will aim to get their Premier League season back on track as they face Wolverhampton Wanderers for a fourth time in 11 games. Liverpool is currently seventh in the standings, but they have two games in hand. Klopp hopes to learn from their mistakes in the previous 3-0 loss to Wolves. Liverpool has several injuries, but they received a boost with Luis Diaz back in training after a knee injury, and former Wolves winger Diogo Jota returned from a calf injury. Klopp described Jota as an exceptional player, and he is hopeful that he can help them in this busy period.","liverpool's FA Cup quarter-final against wolves on Tuesday is the first of two home games in a week for the Premier League club, who will host leaders Manchester City in the league at the weekend, with the FA Cup semi-final at Wembley the next day, reports BBC Radio Manchester's football expert Jonhenry O'Shea, who is also liverpool's assistant manager."
